order_id,customer_id,customer_name,age,gender,city,state,product_id,product_name,category,price,quantity,discount_percent,sales,profit,payment_method,order_date,delivery_date,order_status
ORD0140,CUST139,Arjun Singh,34.0,male,,Karnataka,PRD024,T-Shirt,Clothing,6781.71,5,10.0,30517.71,5776.42,Credit Card,2024-12-06,2024-12-09,Delivered
ORD0141,CUST139,Ishaan Gupta,34.0,Female,Pune,Maharashtra,PRD041,Moisturizer,Beauty,3666.29,5,10.0,16498.29,-1050.41,Wallet,2025-05-31,2025-06-04,Delivered
ORD0142,CUST143,Priya Nair,34.0,Female,Hyderabad,Telangana,PRD078,Headphones,Electronics,15681.14,3,5.0,44691.24,11064.36,Debit Card,2024-05-26,2024-05-30,Delivered
ORD0143,CUST069,Rahul Mehta,33.0,Female,Hyderabad,Telangana,PRD022,Cookware,Home & Kitchen,776.98,3,10.0,2097.84,63.15,Net Banking,2024-12-30,2025-01-03,Returned
ORD0144,CUST113,Aanya Mehta,47.0,Male,Bengaluru,Karnataka,PRD065,Chair,Home & Kitchen,7473.86,3,30.0,15695.12,3312.19,Cash on Delivery,2024-11-15,2024-11-18,Delivered
ORD0145,CUST004,Kabir Singh,25.0,Male,Pune,Maharashtra,PRD060,Tablet, Electronics ,71051.67,1,20.0,56841.33,2304.56,Net Banking,2024-05-20,2024-05-25,Cancelled
ORD0146,CUST184,Kunal Verma,56.0,Male,Ahmedabad,Gujarat,PRD078,Hoodie,Clothing,4931.37,4,0.0,19725.46,4445.08,upi,2025-07-26,2025-07-28,Pending
ORD0147,CUST074,Diya Patel,25.0,Female,Bengaluru,Karnataka,PRD020,Hair Oil,Beauty,3846.13,1,20.0,3076.91,900.86,Credit Card,2024-11-16,2024-11-20,Returned
ORD0148,CUST075,Ananya Sharma,32.0,Male,Mumbai,Maharashtra,PRD026,Exam Guide,Books,1972.06,2,0.0,3944.13,752.18,Credit Card,2024-02-22,2024-02-28,Returned
ORD0149,CUST082,Kunal Singh,30.0,Male,Chennai,Tamil Nadu,PRD070,Smartphone,Electronics,68754.13,3,25.0,154696.8,25660.79,Cash on Delivery,2025-01-24,2025-01-27,Delivered
ORD0150,CUST001,Rakesh S.,21.0,Female,Pune,Maharashtra,PRD073,Smartphone,Electronics,39787.2,5,25.0,149202.01,₹-207.82,Net Banking,2025-04-15,2025-04-19,Delivered
ORD0151,CUST105,Ishaan Nair,30.0,Male,Bengaluru,Karnataka,PRD013,Cookware,Home & Kitchen,12859.75,2,500%,21861.57,5496.78,Cash on Delivery,2024-10-19,2024-10-20,Pending
ORD0152,CUST172,Aanya Kumar,18.0,Female,Mumbai,Maharashtra,PRD013,Laptop,Electronics,80172.85,4,20.0,256553.13,14295.08,UPI,06-14-2024,2024-06-18,Delivered
ORD0153,CUST102,Sahil Kumar,?,Female,Chennai,Tamil Nadu,PRD025,Hoodie,Clothing,2072.28,2,0.0,4144.56,980.46,Cash on Delivery,2024-02-13,2024-02-15,Delivered
ORD0154,CUST165,Kabir Mehta,49.0,Male,Hyderabad,Telangana,PRD025,T-Shirt,Clothing,3888.42,3,10.0,"₹10,498.75",820.22,UPI,2024-04-28,2024-05-03,Pending
ORD0155,CUST200,Rahul Kumar,21.0,Female,Mumbai,Maharashtra,PRD029,Python Book,Books,2216.25,3,25.0,4986.56,900.79,UPI,2025-09-29,2025-10-03,Cancelled
ORD0156,CUST028,Ananya Sharma,43.0,Male,Mumbai,Maharashtra,PRD057,Shoes,Clothing,875.99,4,15.0,2978.36,994.74,Credit Card,2024-07-23,2024-07-28,Delivered
ORD0157,CUST182,Kunal Nair,63.0,Male,Mumbai,Maharashtra,PRD005,Vacuum Cleaner,Home & Kitchen,free,1,30.0,7092.7,461.42,Cash on Delivery,2024-12-04,2024-12-06,Delivered
ORD0158,CUST003,Kabir Reddy,61.0,Female,Delhi,Delhi,PRD033,Mixer,Home and Kitchen ,17214.77,2,15.0,29265.12,-72.21,upi,2025-02-25,2025-03-01,Delivered
ORD0159,CUST018,,35.0,Other,Pune,Maharashtra,PRD004,Jacket,Clothing,4637.5,1,5.0,4405.63,517.02,Cash on Delivery,2025-10-29,2025-11-03,Delivered
ORD0160,CUST039,Sahil Patel,41.0,Female,Pune,Maharashtra,PRD044,Vacuum Cleaner,Home & Kitchen,24199.38,4,5.0,91957.64,17974.46,UPI,2024-12-19,2024-12-24,Cancelled
ORD0161,CUST093,Aditya Das,53.0,Male,Bengaluru,Maharashtra,PRD027,Notebook,Books,568.04,3,5.0,1618.91,41.6,Credit Card,2025-05-26,2025-05-30,Delivered
ORD0162,CUST212,Pooja Patel,18.0,M,Delhi,Delhi,PRD058,Tablet,Electronics,40181.57,1,0%,32145.26,897.84,Credit Card,2024-11-22,2024-11-25,Cancelled
ORD0163,CUST056,Aditya Das,36.0,Male,Hyderabad,Telangana,PRD071,Data Science Book,Books,2186.91,5,10.0,9841.1,2255.96,upi,2024-11-10,2024-11-12,Cancelled
ORD0164,CUST001,Unknown,54.0,Male,Pune,Maharashtra,PRD024,Data Science Book,Books,929.18,4,15.0,"₹3,159.20",242.22,Debit Card,2024-03-24,2024-03-28,Pending
ORD0165,CUST062,Ananya Nair,23.0,Male,Pune,Maharashtra,PRD010,Data Science Book,Books,256.7,5,0.0,1283.49,-32.11,Wallet,2025-06-19,2025-06-22,Cancelled
ORD0166,CUST030,Rohan Nair,65.0,Female,Pune,Maharashtra,PRD078,Novel,Books,1708.16,5,20.0,6832.64,1244.51,UPI,2025-01-18,2025-01-19,Returned
ORD0167,CUST009,Sahil Das,39.0,Male,Ahmedabad,Gujarat,PRD068,Cookware,Home & Kitchen,4335.32,2,20.0,6936.5,-55.85,Cash on Delivery,2025-07-04,2025-07-06,Pending
ORD0168,CUST122,Ishaan Nair,34.0,Male, Delhi ,Delhi,PRD041,Vacuum Cleaner,Home & Kitchen,24329.81,3,25.0,54742.06,-1506.88,Net Banking,2024-04-11,2024-04-16,Delivered
ORD0169,CUST096,Arjun Verma,,Female,Pune,Maharashtra,PRD035,Exam Guide,Books,2375.66,3,15.0,6057.94,835.2,Wallet,2024-09-01,2024-09-07,Delivered
ORD0170,CUST064,Aditya Singh,29.0,male,Delhi,Delhi,PRD043,Hoodie,home and kitchen,"₹4,051.80",3,-,10332.08,-300.13,Credit Card,2025-12-28,2026-01-02,Delivered
ORD0171,CUST210,Neha Reddy,50.0,Female,Hyderabad,Telangana,PRD053,Exam Guide,Books,885.23,2,25.0,1327.84,411.12,Debit Card,2025.07.15,2024-06-02,Cancelled
ORD0172,CUST194,Kunal Mehta,21.0,Other,Bengaluru,Karnataka,PRD054,Python Book,Books,986.26,1,20.0,789.01,49.67,Wallet,2024-04-06,2024-04-09,Pending
ORD0173,CUST062,Ananya Gupta,35.0,Female, Bengaluru ,Karnataka,PRD041,Moisturizer,Electronic,4890.1,2,30.0,6846.14,-214.14,UPI,2024-01-29,2024-02-01,delivered
ORD0174,CUST020,Ananya Kumar,37.0,Female, Delhi ,Delhi,PRD066,Novel,Books,1693 INR,3,15.0,4318.11,-25.88,Wallet,2025-01-21,2025-01-23,Cancelled
ORD0175,CUST053,Kunal Kumar,65.0,Male,Mumbai,Maharashtra,PRD022,Table Lamp,Home & Kitchen,7287.64,1,0.0,7287.64,824.28,Cash on Delivery,2024-03-13,2024-03-18,Delivered
ORD0176,CUST032,Kabir Kumar,34.0,Female,Chennai,Tamil Nadu,PRD027,Tablet,Electronics,39620.31,1,,29715.23,31.87,Wallet,2024-10-10,2024-10-14,Delivered
ORD0177,CUST170,Pooja Patel,62.0,Male,Bengaluru,Karnataka,PRD023,Novel,Books,1850.1,4,15.0,6290.35,1221.62,Cash on Delivery,2024-12-06,2024-12-13,Pending
ORD0178,CUST138,Pooja Kumar,36.0,F,Ahmedabad,Gujarat,PRD063,Laptop,Electronics,28299.9,3,15.0,72164.75,5776.51,Net Banking,2024-12-31,2025-01-03,Returned
ORD0179,CUST037,Ananya Verma,38.0,Male,bengaluru,Karnataka,PRD058,T-Shirt,Clothing,2912.23,1,25.0,2184.18,684.87,Debit Card,08-25-2025,2025-08-29,Delivered
ORD0180,CUST135,Priya Kumar,41.0,Female,Hyderabad,Telangana,PRD079,Shoes,Clothing,916.04,1,5.0,870.24,151.25,UPI,2025-09-17,2025-09-21,return
ORD0181,CUST035,Arjun Gupta,18.0,Male,Bengaluru,Karnataka,PRD060,T-Shirt,Clothing,3856.76,3,25%,8677.71,1862.3,Debit Card,2025-01-19,2025-01-26,Delivered
ORD0182,CUST058,Ishaan Sharma,38.0,Female,Kolkata,West Bengal,PRD006,Tablet,Electronics,75941.56,4,15.0,258201.3,20814.56,Debit Card,2024-03-01,2024-03-04,Cancelled
ORD0183,CUST116,Kunal Mehta,62.0,Male,Bengaluru,Karnataka,PRD066,Tablet,ELEC,36272.08,5,10.0,163224.34,37611.72,Net Banking,2025-03-01,08-03-2025,Returned
ORD0184,CUST011,Riya Mehta,64.0,Male,Bengaluru,Telangana,PRD019,T-Shirt,Clothing,6290.56,4,,25162.24,279.67,Wallet,2025-02-17,2025-02-18,Pending
ORD0185,CUST129,Vivaan Sharma,46.0,Male,Chennai,Tamil Nadu,PRD026,Novel,Books,1117.88,5,15.0,4751.0,461.52,UPI,2025-05-23,2025-05-26,Pending
ORD0186,CUST117,Priya Das,33.0,Male,Pune,Maharashtra,PRD028,Shampoo,Beauty,4315.08,3,,11003.46,1772.57,UPI,10-31-2024,2024-11-05,Delivered
ORD0187,CUST057,Aanya Verma,65.0,Male,Pune,Maharashtra,PRD008,Laptop,Electronics,"₹31,411.72",3,0.0,94235.16,9064.28,Wallet,2025-05-13,2025-05-15,Returned
ORD0188,CUST083,Aditya Kumar,,Male,Hyderabad,Telangana,PRD059,Smartwatch,Electronics,61162.08,5,15.0,259938.83,15102.37,Wallet,2024-11-30,2024-12-01,Delivered
ORD0189,CUST048,Arjun Reddy,26.0,Female,Bengaluru,Karnataka,PRD045,Exam Guide,Books,2129.46,4,0.0,8517.86,-301.69,Wallet,2024-05-01,2024-05-04,Returned
ORD0190,CUST131,Arjun Das,54.0,Female,Ahmedabad,Gujarat,PRD062,Shoes,Clothing,5136.03,5,5.0,24396.16,757.24,Credit Card,2025-12-21,2025-12-22,Delivered
ORD0191,CUST080,Sahil Das,19.0,Male,Bombay,Maharashtra,PRD023,Hair Oil,Beauty,2.2k,4,20.0,7165.71,1724.6,Credit Card,2024-09-23,2024-09-26,Returned
ORD0192,CUST001,Unknown,32.0,Female,Ahmedabad,Gujarat,PRD023,Laptop,Electronics,69355.09,5,25 %,277420.37,76074.21,Wallet,2024-08-26,2024-08-30,Delivered
ORD0193,CUST176,Kabir Nair,63.0,Female,Mumbai,Maharashtra,PRD029,Moisturizer,Beauty,4464.63,5,15.0,18974.67,5483.52,Net Banking,2024-07-22,2024-07-24,Returned
ORD0194,CUST163,Kunal Sharma,52.0,Male, Mumbai ,Maharashtra,PRD059,Jacket,Clothing,5873.24,5,25.0,22024.64,7686.16,Net Banking,2024-06-30,2024-07-05,Delivered
ORD0195,CUST197,Diya Singh,42.0,Male,,Tamil Nadu,PRD029,Cookware,Home & Kitchen,22973.46,3,0.0,68920.38,22296.98,Debit Card,2024-10-30,2024-11-02,Delivered
ORD0196,CUST050,Arjun Kumar,59.0,Female,Mumbai,Maharashtra,PRD025,Hoodie,Clothing,6533.18,3,10.0,17639.6,1949.45,Wallet,2025-10-26,2025-10-28,Delivered
ORD0197,CUST083,Aarav Mehta,21.0,Male,Ahmedabad,Gujarat,PRD076,Vacuum Cleaner,electronics,4766.78,1,15.0,4051.76,155.48,Wallet,2024-06-03,2024-06-08,Returned
ORD0198,CUST184,Rahul Verma,54.0,Female,Mumbai,Maharashtra,PRD066,Tablet,Electronics,9569.88,4,30.0,26795.66,4031.46,Cash on Delivery,2025-03-05,2025-03-07,Returned
ORD0199,CUST184,Neha Gupta,40.0,Male,NA,Maharashtra,PRD073,Cookware,Home & Kitchen,22950.84,3,5.0,65409.88,19040.07,upi,2024-05-29,2024-06-03,Delivered
ORD0200,CUST064,Diya Singh,63.0,Male, Hyderabad ,Telangana,PRD050,Shampoo,Beauty,1809.34,5,30.0,6332.69,1718.05,Cash on Delivery,2025-04-09,2025-04-13,Delivered
ORD0201,CUST110,Aanya Reddy,27.0,FEMALE,Mumbai,Maharashtra,PRD049,Cookware,Home & Kitchen,4278.8,4,10.0,15403.67,4055.26,Cash on Delivery,2024-02-19,2024-02-22,Cancelled
ORD0202,CUST197,Kabir Das,57.0,Male,Pune,Maharashtra,PRD024,Notebook,Books,787.71,3,15.0,2008.66,533.57,Debit Card,2024-03-26,2024-04-02,Delivered
ORD0203,CUST204,Aanya Sharma,32.0,Male,Ahmedabad,Gujarat,PRD079,Python Book,Books,1133.73,5,10.0,5101.77,792.37,Net Banking,2024-03-05,2024-03-09,Delivered
ORD0204,CUST183,Ishaan Patel,42.0,Female,Ahmedabad,Gujarat,PRD013,Smartwatch,Electronics,48130.19,1,25.0,36097.64,3426.61,Net Banking,2024-08-05,,Delivered
ORD0205,CUST220,Aditya Singh,62.0,male,Delhi,Delhi,PRD080,Perfume,Beauty,1986.43,3,0.0,5959.29,986.13,Wallet,2025-08-11,2025-08-15,Cancelled
ORD0206,CUST084,Ishaan Kumar,21.0,Male,Chennai,Tamil Nadu,PRD042,Headphones,Electronics,35673.39,1,5.0,33889.72,4867.64,Credit Card,2025-01-21,2025-01-28,Delivered
ORD0207,CUST059,Kunal Mehta,54.0,Male,Hyderabad,Telangana,PRD061,Notebook,Books,"₹1,292.41",5,30.0,4523.42,824.51,Credit Card,2024/12/02,2024-12-04,Returned
ORD0208,CUST201,Diya Gupta,40.0,Female,Mumbai,Maharashtra,PRD030,Tablet,Electronics,66065.99,1,15.0,56156.09,10361.11,UPI,30/08/2025,2025-09-02,Delivered
ORD0209,CUST012,,59.0,Male,Hyderabad,Telangana,PRD011,Laptop,Electronics,44821.18,1,5.0,42580.12,,Debit Card,2024-02-13,2024-02-14,Pending
ORD0210,CUST088,Sahil Gupta,19.0,Female,Delhi,Delhi,PRD028,Smartphone,Electronics,"₹84,189.87",1,10.0,75770.88,7576.36,Debit Card,2025-12-25,2025-12-29,Delivered
ORD0211,CUST188,Riya Singh,52.0,Male,Chennai,Tamil Nadu,PRD056,Cookware,Home & Kitchen,7442.39,4,20.0,23815.65,3655.68,Debit Card,2025-07-03,2025-07-13,Delivered
ORD0212,CUST025,Vivaan Singh,41.0,Male,Delhi,Delhi,PRD073,Jeans,Clothing,2921.31,4,10.0,10516.71,702.65,Credit Card,2025-08-31,2025-09-07,Delivered
ORD0213,CUST178,Sneha Mehta,21.0,Male,Ahmedabad,Gujarat,PRD055,Jacket,Clothing,₹861.44,2,20.0,1378.3,397.14,UPI,2024-05-31,2024-06-06,Returned
ORD0214,CUST180,Kunal Nair,38.0,Female,Delhi,Delhi,PRD005,Jacket,Clothing,"₹5,846.22",5,15.0,99999999,1216.86,Wallet,2025-01-12,2025-01-16,Delivered
ORD0215,CUST203,Rohan Das,62.0,Male,Bengaluru,Karnataka,PRD037,Exam Guide,Books,2261.21,1,30.0,1582.85,-70.32,Debit Card,2024-03-31,2024-04-07, Delivered 
ORD0216,CUST192,Ananya Mehta,48.0,Female,Chennai,Tamil Nadu,PRD056,Hair Oil,Beauty,1270.7,2,20.0,2033.12,491.42,Credit Card,2025-08-07,2025-08-14,Pending
ORD0217,CUST166,Aditya Reddy,64.0,Male,Kolkata,West Bengal,PRD013,Python Book,Books,474.03,2,25.0,711.05,194.04,UPI,2025-08-10,2025-08-14,Returned
ORD0218,CUST058,Sahil Mehta,42.0,Female,Delhi,Delhi,PRD047,Perfume,Home and Kitchen ,1523.64,3,0.0,4570.91,969.29,Net Banking,2024-12-31,2025-01-02,Delivered
ORD0219,CUST163,Arjun Singh,49.0,Female,Hyderabad,Telangana,PRD044,Chair,Home & Kitchen,6142.78,unknown,0.0,"₹18,428.33",4019.85,Net Banking,25/05/2024,2024-05-28,Cancelled
ORD0220,CUST144,Arjun Das,45.0,Female,Delhi,Delhi,PRD066,Chair,Home & Kitchen,13768.13,4,15.0,46811.63,-3158.07,Debit Card,2024-03-05,2024-03-08,Returned
ORD0221,CUST114,Rohan Gupta,46.0,Male,Ahmedabad,Gujarat,PRD043,Mixer,Home & Kitchen,22969.02,3,0.0,68907.06,3815.74,Wallet,2025-05-01,2025-05-03,Cancelled
ORD0222,CUST112,Aditya Das,28.0,Female,Kolkata,West Bengal,PRD004,Shampoo,Beauty,2827.86,1,10.0,2545.08,423.52,Cash on Delivery,2025-05-08,2025-05-10,Delivered
ORD0223,CUST076,Riya Sharma,35.0,Male,Unknown,Delhi,PRD073,Vacuum Cleaner,Home & Kitchen,10425.16,3,20.0,25020.38,8731.56,cash on delivery,2025-02-19,2025-02-24,Delivered
ORD0224,CUST119,Ananya Nair,31.0,Male,Pune,Maharashtra,PRD048,Moisturizer,Beauty,4026.61,2,0.0,8053.23,717.02,Credit Card,2024-09-12,2024-09-19,Delivered
ORD0225,CUST016,Sahil Singh,35.0,Female,Bengaluru,Karnataka,PRD059,Table Lamp,Home & Kitchen,6324.85,2,30.0,8854.79,105.29,,2025-08-19,2025-08-25,Returned
ORD0226,CUST007,Kunal Mehta,63.0,Male,Delhi,Delhi,PRD012,Novel,Books,164.71,3,20.0,395.29,14.52,Net Banking,2025-03-06,2025-03-09,Returned
ORD0227,CUST014,Diya Mehta,62.0,Female,,Karnataka,PRD037,Tablet,Electronics,75019.04,4,10.0,270068.53,10881.27,Net Banking,2025-04-09,2025-04-11,Delivered
ORD0228,CUST146,Rohan Kumar,53.0,Female,Kolkata,West Bengal,PRD019,Exam Guide,Books,500.74,4,10.0,1802.65,-46.88,Cash on Delivery,05/04/2025,2025-04-09,Cancelled
ORD0229,CUST050,Pooja Gupta,37.0,Female,Bengaluru,Karnataka,PRD075,Moisturizer,Beauty,4400.57,1,0.0,4400.57,680.33,COD,2025-06-17,2025-06-20,Returned
ORD0230,CUST083,Vivaan Patel,27.0,Male,Bombay,Maharashtra,PRD060,Notebook,Books,2446.61,0,15.0,6238.85,1824.39,UPI,2024-10-26,2024-10-28,Returned
ORD0231,CUST047,Diya Mehta,19.0,Female,Kolkata,West Bengal,PRD004,Perfume,Beauty,392.67,1,15.0,333.77,1.29,Cash on Delivery,2024-03-28,2024-04-03,Delivered
ORD0232,CUST166,Diya Das,57.0,Male,Mumbai,Maharashtra,PRD042,Chair,Home & Kitchen,22316.71,2,110%,37938.41,3964.44,Net Banking,2024-06-19,2024-06-29,Returned
ORD0233,CUST096,Vivaan Patel,56.0,Female,Ahmedabad,Gujarat,PRD065,Face Wash,Beauty,2174.6,1,10.0,"₹1,957.14",-145.06,Debit Card,15-13-2025,2025-04-17,Delivered
ORD0234,CUST146,Riya Verma,29.0,Male,Hyderabad,Telangana,PRD070,Chair,Home & Kitchen,15086.01,5,0.0,75430.05,-3119.26,Cash on Delivery,2025-11-01,2025-11-07,Cancelled
ORD0235,CUST149,Aanya Singh,31.0,Male,Hyderabad,Telangana,PRD078,Moisturizer,Beauty,205.34,3,0.0,616.01,195.55,Wallet,2025-03-15,2025-03-20,Delivered
ORD0236,CUST087,Aanya Sharma,48.0,Male,Ahmedabad,Gujarat,PRD054,Tablet, Electronics ,36103.94,2,10.0,64987.08,19790.78,Wallet,2025-08-21,2025-08-25,DELIVERED
ORD0237,CUST129,Sneha Mehta,49.0,Male,Ahmedabad,Gujarat,PRD054,Perfume,Beauty,3114.25,4,5.0,11834.15,1037.34,,2025-12-24,2025-12-28,Cancelled
ORD0238,CUST188,Aditya Gupta,44.0,Male,Chennai,Tamil Nadu,PRD020,Jacket,Clothing,2625.12,5,20.0,10500.47,,UPI,2025-06-15,2025-06-19,Pending
ORD0239,CUST200,Diya Das,65.0,Male,Hyderabad,Telangana,PRD023,Table Lamp,Home & Kitchen,19350.22,5,25.0,72563.33,318.24,Debit Card,2024-04-11,2024-04-13,Cancelled
ORD0240,CUST019,Kabir Patel,55.0,Female,Hyderabad,Telangana,PRD065,Smartwatch,Electronics,16649.64,3,30.0,"₹34,964.25",5069.17,Debit Card,2025-03-15,2025-03-16,Delivered
ORD0241,CUST054,Arjun Sharma,24.0,Male,Hyderabad,Telangana,PRD011,Vacuum Cleaner,Home & Kitchen,9414.5,1,30.0,6590.15,1833.89,Cash on Delivery,2024-11-19,2024-11-21,Returned
ORD0242,CUST208,Riya Patel,999,Female,Delhi,Delhi,PRD051,Shampoo,Beauty,997.05,3,20.0,2392.93,835.21,Wallet,2025-06-23,2025-06-27,Delivered
ORD0243,CUST050,Kabir Patel,50.0,MALE,Bengaluru,Karnataka,PRD053,Moisturizer,Beauty,926.88,2,5.0,1761.06,256.87,Cash on Delivery,2025-05-20,2025-05-21,Delivered
ORD0244,CUST043,Riya Nair,35.0,M,Hyderabad,Telangana,PRD029,Smartwatch, Electronics ,25623.16,3,10.0,69182.52,10231.21,UPI,2025-03-02,2025-03-07,Pending
ORD0245,CUST036,Pooja Das,24.0,Female,Bengaluru,Karnataka,PRD058,Cookware,Home & Kitchen,14954.96,3,20.0,35891.91,-999999,Credit Card,2025-02-24,2025-02-26,Pending
ORD0246,CUST155,Ishaan Nair,38.0,male,Mumbai,Maharashtra,PRD029,Moisturizer,Beauty,4496.31,2,25.0,6744.47,2217.1,UPI,2025-12-12,2025-12-18,Delivered
ORD0247,CUST122,Priya Patel,35.0,F,Chennai,Tamil Nadu,PRD022,Shampoo,Beauty,3810.22,2,10.0,6858.39,-406.04,Credit Card,2025-11-22,2025/11/23,Delivered
ORD0248,CUST160,Rohan Mehta,22.0,Female,Kolkata,West Bengal,PRD059,T-Shirt,Clothing,6726.65,1,15.0,5717.65,-2.97,Credit Card,2025-05-17,2025-05-21,Delivered
ORD0249,CUST008,Kunal Patel,38.0,Male,Kolkata,West Bengal,PRD008,Hoodie,Clothing,1814.91,5,30.0,"₹6,352.19",1905.23,Net Banking,2024-05-02,2024-05-04,Delivered
ORD0250,CUST208,Riya Reddy,42.0,Female,Ahmedabad,Gujarat,PRD060,Smartwatch,Electronics,11992.98,5,10.0,53968.4,3349.73,Credit Card,2024-11-29,2024-12-09,Returned
ORD0251,CUST179,Kunal Nair,57.0,male,N/A,Gujarat,PRD068,Smartwatch,Electronics,67760.47,3,0.0,203281.41,42340.83,Wallet,2024-06-19,2024-06-24,Delivered
ORD0252,CUST114,Kunal Verma,64.0,Male,Mumbai,Maharashtra,PRD075,Chair,Home & Kitchen,6457.25,2,20.0,10331.6,1603.25,Debit Card,2025-06-01,2025-06-06,Delivered
ORD0253,CUST092,Aarav Singh,45.0,Female,Kolkata,West Bengal,PRD049,Shampoo,Beauty,1068.28,3,10.0,2884.36,675.73,Net Banking,2024-01-14,2024-01-20,Delivered
ORD0254,CUST183,Aanya Gupta,42.0,Male,Bengaluru,Karnataka,PRD006,Jacket,Clothing,3877.48,4,30.0,10856.93,-816.83,Debit Card,2024-06-16,2024-06-20,Pending
ORD0255,CUST135,Pooja Patel,,Male,Bengaluru,Karnataka,PRD009,Vacuum Cleaner,Home & Kitchen,5531.18,3,0%,12445.16,366.54,Net Banking,2025-05-05,2025-05-08,Cancelled
ORD0256,CUST041,Kabir Nair,55.0,Male,Delhi,Delhi,PRD075,Shampoo,Beauty,3076.64,1,5.0,2922.8,167.15,Wallet,2024-10-22,2024-10-26,return
ORD0257,CUST126,Priya Verma,42.0,Male,Ahmedabad,Gujarat,PRD019,Vacuum Cleaner,Home & Kitchen,9488.02,1,5.0,9013.62,-633.63,Debit Card,2024-12-20,2024-12-21,Delivered
ORD0258,CUST096,Ananya Mehta,48.0,MALE,Ahmedabad,Gujarat,PRD030,Mixer,Home & Kitchen,19913.79,5,15.0,84633.62,8750.68,UPI,2025-10-02,2025-10-05,Delivered
ORD0259,CUST005,Kunal Verma,64.0,Female,Mumbai,Maharashtra,PRD013,Exam Guide,Books,"₹2,026.84",3,15.0,5168.44,1157.82,Cash on Delivery,2025-01-15,2025-01-21,Delivered
ORD0260,CUST120,NA,27.0,Female,Pune,Maharashtra,PRD073,Hoodie,Clothing,2578.33,5,0.0,12891.65,3731.08,Cash on Delivery,2024-04-04,2024-04-06,Pending
ORD0261,CUST122,Ishaan Das,23.0,Male,Mumbai,Maharashtra,PRD075,Notebook,Books,506.93,-3,5%,481.59,161.35,Wallet,2024-05-30,2024-06-02,Delivered
ORD0262,CUST014,Sahil Singh,55.0,Female,Ahmedabad,Gujarat,PRD030,Perfume,Home and Kitchen ,1977.11,1,-10%,1779.4,443.13,Debit Card,2025-12-26,2025-12-29,Delivered
ORD0263,CUST134,-,28.0,Male,Delhi,Delhi,PRD028,Chair,Home & Kitchen,21566.36,1,30.0,15096.46,-574.75,Debit Card,2025-08-14,2025-08-20,Delivered
ORD0264,CUST157,Aanya Reddy,21.0,Female,Chennai,Tamil Nadu,PRD003,Perfume,Beauty,1589.32,3,110%,3575.96,1230.93,Wallet,2025-08-24,2025/08/26,Cancelled
ORD0265,CUST209,Aditya Gupta,65.0,Female, mumbai ,Gujarat,PRD047,Mixer,Home & Kitchen,21025.55,4,15.0,71486.85,,Wallet,08/04/2025,2025-04-14,Delivered
ORD0266,CUST008,Kunal Singh,25 years,Female,MUMBAI,Telangana,PRD061,Hair Oil,Beauty,1765.32,3,20.0,4236.76,811.3,Wallet,2025-02-18,2025-02-20,Delivered
ORD0267,CUST091,Vivaan Sharma,54.0,Female,Delhi,Delhi,PRD056,Face Wash,Beauty,4423.59,5,10.0,19906.16,"₹-1,052.12",Wallet,2025-06-29,2025-07-02,Cancelled
ORD0268,CUST094,Kabir Sharma,56.0,Female,Hyderabad,Telangana,PRD069,Hair Oil,Beauty,1431.91,2,30.0,2004.67,409.24,Cash on Delivery,2024-01-22,2024-01-24,Delivered
ORD0269,CUST018,Ishaan Sharma,50.0,Female,Delhi,Delhi,PRD004,Face Wash,Beauty,4146.69,5,0.0,20733.47,-1055.95,Cash on Delivery,2025-12-09,2025-12-15,Cancelled
ORD0270,CUST013,Pooja Kumar,30.0,Female,Mumbai,Maharashtra,PRD043,Table Lamp,Home & Kitchen,1564.84,2,5.0,2973.2,-188.05,Net Banking,2024-02-28,15-13-2025,Delivered
ORD0271,CUST149,Riya Nair,64.0,Male,Delhi,Delhi,PRD051,Jacket,Clothing,6914.82,1,25.0,5186.12,-197.76,Debit Card,12-08-2025,2025-12-23,Returned
ORD0272,CUST022,Priya Patel,46.0,Female,Ahmedabad,Gujarat,PRD042,Novel,Books,1156.16,4,10.0,4162.19,341.52,Credit Card,2024-03-05,2024-03-15,Delivered
ORD0273,CUST125,Aarav Patel,38.0,Female,Bombay,West Bengal,PRD037,Jeans,Clothing,5988.05,1,0.0,5988.05,1862.61,UPI,2024-09-29,2024-10-02,Delivered
ORD0274,CUST135,Sneha Gupta,24.0,Female,Delhi,Delhi,PRD034,Vacuum Cleaner,Home & Kitchen,13136.27,3,0.0,39408.8,10454.44,Wallet,2025-06-11,2025-06-13,Cancelled
ORD0275,CUST134,Rahul Sharma,40.0,Female,Hyderabad,Telangana,PRD077,Chair,Home & Kitchen,16609.83,5,10.0,74744.22,19511.62,Cash on Delivery,2024/01/10,2024-01-12,Delivered
ORD0276,CUST087,Vivaan Sharma,58.0,Female,Mumbai,Maharashtra,PRD071,Smartwatch,Electronics,17497.49,5,10.0,78738.72,"₹14,952.29",Debit Card,2025-09-12,31/02/2025,Delivered
ORD0277,CUST097,Diya Singh,64.0,Male,Ahmedabad,Gujarat,PRD064,Jacket,Clothing,4631.69,4,15.0,15747.76,377.8,Cash on Delivery,2025-09-08,2025-09-11,Delivered
