order_id,customer_id,customer_name,age,gender,city,state,product_id,product_name,category,price,quantity,discount_percent,sales,profit,payment_method,order_date,delivery_date,order_status
ORD0158,CUST003,Kabir Reddy,61,Female,New Delhi,Delhi,PRD033,Mixer,Home & Kitchen,17214.77,2,15,29265.12,-72.21,UPI,25-02-2025,03-01-2025,Delivered
ORD0160,CUST039,Sahil Patel,41,Female,Pune,Maharashtra,PRD044,Vacuum Cleaner,Home & Kitchen,24199.38,4,5,91957.64,17974.46,UPI,19-12-2024,,Cancelled
ORD0161,CUST093,Aditya Das,53,Male,Bangalore,Maharashtra,PRD027,Notebook,Books,568.04,3,5,1618.91,41.6,Credit Card,26-05-2025,,Delivered
ORD0162,CUST212,Pooja Patel,18,Male,New Delhi,Delhi,PRD058,Tablet,Electronics,40181.57,1,0,32145.26,897.84,Credit Card,22-11-2024,,Cancelled
ORD0163,CUST056,Aditya Das,36,Male,Hyderabad,Telangana,PRD071,Data Science Book,Books,2186.91,5,10,9841.1,2255.96,UPI,10-11-2024,11-12-2024,Cancelled
ORD0164,CUST001,Unknown,54,Male,Pune,Maharashtra,PRD024,Data Science Book,Books,929.18,4,15,3159.2,242.22,Debit Card,24-03-2024,,Pending
ORD0165,CUST062,Ananya Nair,23,Male,Pune,Maharashtra,PRD010,Data Science Book,Books,256.7,5,0,1283.49,-32.11,Wallet,19-06-2025,,Cancelled
ORD0166,CUST030,Rohan Nair,65,Female,Pune,Maharashtra,PRD078,Novel,Books,1708.16,5,20,6832.64,1244.51,UPI,18-01-2025,,Returned
ORD0167,CUST009,Sahil Das,39,Male,Ahmedabad,Gujarat,PRD068,Cookware,Home & Kitchen,4335.32,2,20,6936.5,-55.85,COD,04-07-2025,07-06-2025,Pending
ORD0168,CUST122,Ishaan Nair,34,Male,New Delhi,Delhi,PRD041,Vacuum Cleaner,Home & Kitchen,24329.81,3,25,54742.06,-1506.88,Net Banking,11-04-2024,,Delivered
ORD0169,CUST096,Arjun Verma,41,Female,Pune,Maharashtra,PRD035,Exam Guide,Books,2375.66,3,15,6057.94,835.2,Wallet,01-09-2024,09-07-2024,Delivered
ORD0170,CUST064,Aditya Singh,29,Male,New Delhi,Delhi,PRD043,Hoodie,Home & Kitchen,4051.8,3,15,10332.08,-300.13,Credit Card,28-12-2025,01-02-2026,Delivered
ORD0171,CUST210,Neha Reddy,50,Female,Hyderabad,Telangana,PRD053,Exam Guide,Books,885.23,2,25,1327.84,411.12,Debit Card,,06-02-2024,Cancelled
ORD0172,CUST194,Kunal Mehta,21,Other,Bangalore,Karnataka,PRD054,Python Book,Books,986.26,1,20,789.01,49.67,Wallet,06-04-2024,04-09-2024,Pending
ORD0173,CUST062,Ananya Gupta,35,Female,Bangalore,Karnataka,PRD041,Moisturizer,Electronics,4890.1,2,30,6846.14,-214.14,UPI,29-01-2024,02-01-2024,Delivered
ORD0174,CUST020,Ananya Kumar,37,Female,New Delhi,Delhi,PRD066,Novel,Books,4051.8,3,15,4318.11,-25.88,Wallet,21-01-2025,,Cancelled
ORD0175,CUST053,Kunal Kumar,65,Male,Mumbai,Maharashtra,PRD022,Table Lamp,Home & Kitchen,7287.64,1,0,7287.64,824.28,COD,13-03-2024,,Delivered
ORD0176,CUST032,Kabir Kumar,34,Female,Chennai,Tamil Nadu,PRD027,Tablet,Electronics,39620.31,1,15,29715.23,31.87,Wallet,10-10-2024,,Delivered
ORD0177,CUST170,Pooja Patel,62,Male,Bangalore,Karnataka,PRD023,Novel,Books,1850.1,4,15,6290.35,1221.62,COD,06-12-2024,,Pending
ORD0178,CUST138,Pooja Kumar,36,Female,Ahmedabad,Gujarat,PRD063,Laptop,Electronics,28299.9,3,15,72164.75,5776.51,Net Banking,31-12-2024,01-03-2025,Returned
ORD0179,CUST037,Ananya Verma,38,Male,Bangalore,Karnataka,PRD058,T-Shirt,Clothing,2912.23,1,25,2184.18,684.87,Debit Card,,,Delivered
ORD0180,CUST135,Priya Kumar,41,Female,Hyderabad,Telangana,PRD079,Shoes,Clothing,916.04,1,5,870.24,151.25,UPI,17-09-2025,,Returned
ORD0181,CUST035,Arjun Gupta,18,Male,Bangalore,Karnataka,PRD060,T-Shirt,Clothing,3856.76,3,25,8677.71,1862.3,Debit Card,19-01-2025,,Delivered
ORD0182,CUST058,Ishaan Sharma,38,Female,Kolkata,West Bengal,PRD006,Tablet,Electronics,75941.56,4,15,258201.3,20814.56,Debit Card,01-03-2024,03-04-2024,Cancelled
ORD0183,CUST116,Kunal Mehta,62,Male,Bangalore,Karnataka,PRD066,Tablet,Electronics,36272.08,5,10,163224.34,37611.72,Net Banking,01-03-2025,,Returned
ORD0184,CUST011,Riya Mehta,64,Male,Bangalore,Telangana,PRD019,T-Shirt,Clothing,6290.56,4,15,25162.24,279.67,Wallet,17-02-2025,,Pending
ORD0185,CUST129,Vivaan Sharma,46,Male,Chennai,Tamil Nadu,PRD026,Novel,Books,1117.88,5,15,4751.0,461.52,UPI,23-05-2025,,Pending
ORD0186,CUST117,Priya Das,33,Male,Pune,Maharashtra,PRD028,Shampoo,Beauty,4315.08,3,15,11003.46,1772.57,UPI,,11-05-2024,Delivered
ORD0187,CUST057,Aanya Verma,65,Male,Pune,Maharashtra,PRD008,Laptop,Electronics,31411.72,3,0,94235.16,9064.28,Wallet,13-05-2025,,Returned
ORD0188,CUST083,Aditya Kumar,41,Male,Hyderabad,Telangana,PRD059,Smartwatch,Electronics,61162.08,5,15,259938.83,15102.37,Wallet,30-11-2024,12-01-2024,Delivered
ORD0189,CUST048,Arjun Reddy,26,Female,Bangalore,Karnataka,PRD045,Exam Guide,Books,2129.46,4,0,8517.86,-301.69,Wallet,01-05-2024,05-04-2024,Returned
ORD0190,CUST131,Arjun Das,54,Female,Ahmedabad,Gujarat,PRD062,Shoes,Clothing,5136.03,5,5,24396.16,757.24,Credit Card,21-12-2025,,Delivered
ORD0191,CUST080,Sahil Das,19,Male,Mumbai,Maharashtra,PRD023,Hair Oil,Beauty,4051.8,4,20,7165.71,1724.6,Credit Card,23-09-2024,,Returned
ORD0192,CUST001,Unknown,32,Female,Ahmedabad,Gujarat,PRD023,Laptop,Electronics,69355.09,5,25,277420.37,76074.21,Wallet,26-08-2024,,Delivered
ORD0193,CUST176,Kabir Nair,63,Female,Mumbai,Maharashtra,PRD029,Moisturizer,Beauty,4464.63,5,15,18974.67,5483.52,Net Banking,22-07-2024,,Returned
ORD0194,CUST163,Kunal Sharma,52,Male,Mumbai,Maharashtra,PRD059,Jacket,Clothing,5873.24,5,25,22024.64,7686.16,Net Banking,30-06-2024,07-05-2024,Delivered
ORD0195,CUST197,Diya Singh,42,Male,Unknown,Tamil Nadu,PRD029,Cookware,Home & Kitchen,22973.46,3,0,68920.38,22296.98,Debit Card,30-10-2024,11-02-2024,Delivered
ORD0196,CUST050,Arjun Kumar,59,Female,Mumbai,Maharashtra,PRD025,Hoodie,Clothing,6533.18,3,10,17639.6,1949.45,Wallet,26-10-2025,,Delivered
ORD0197,CUST083,Aarav Mehta,21,Male,Ahmedabad,Gujarat,PRD076,Vacuum Cleaner,Electronics,4766.78,1,15,4051.76,155.48,Wallet,03-06-2024,06-08-2024,Returned
ORD0198,CUST184,Rahul Verma,54,Female,Mumbai,Maharashtra,PRD066,Tablet,Electronics,9569.88,4,30,26795.66,4031.46,COD,05-03-2025,03-07-2025,Returned
ORD0199,CUST184,Neha Gupta,40,Male,Unknown,Maharashtra,PRD073,Cookware,Home & Kitchen,22950.84,3,5,65409.88,19040.07,UPI,29-05-2024,06-03-2024,Delivered
ORD0200,CUST064,Diya Singh,63,Male,Hyderabad,Telangana,PRD050,Shampoo,Beauty,1809.34,5,30,6332.69,1718.05,COD,09-04-2025,,Delivered
ORD0201,CUST110,Aanya Reddy,27,Female,Mumbai,Maharashtra,PRD049,Cookware,Home & Kitchen,4278.8,4,10,15403.67,4055.26,COD,19-02-2024,,Cancelled
ORD0202,CUST197,Kabir Das,57,Male,Pune,Maharashtra,PRD024,Notebook,Books,787.71,3,15,2008.66,533.57,Debit Card,26-03-2024,04-02-2024,Delivered
ORD0203,CUST204,Aanya Sharma,32,Male,Ahmedabad,Gujarat,PRD079,Python Book,Books,1133.73,5,10,5101.77,792.37,Net Banking,05-03-2024,03-09-2024,Delivered
ORD0204,CUST183,Ishaan Patel,42,Female,Ahmedabad,Gujarat,PRD013,Smartwatch,Electronics,48130.19,1,25,36097.64,3426.61,Net Banking,05-08-2024,,Delivered
ORD0205,CUST220,Aditya Singh,62,Male,New Delhi,Delhi,PRD080,Perfume,Beauty,1986.43,3,0,5959.29,986.13,Wallet,11-08-2025,,Cancelled
ORD0206,CUST084,Ishaan Kumar,21,Male,Chennai,Tamil Nadu,PRD042,Headphones,Electronics,35673.39,1,5,33889.72,4867.64,Credit Card,21-01-2025,,Delivered
ORD0207,CUST059,Kunal Mehta,54,Male,Hyderabad,Telangana,PRD061,Notebook,Books,1292.41,5,30,4523.42,824.51,Credit Card,,12-04-2024,Returned
ORD0208,CUST201,Diya Gupta,40,Female,Mumbai,Maharashtra,PRD030,Tablet,Electronics,66065.99,1,15,56156.09,10361.11,UPI,,09-02-2025,Delivered
ORD0210,CUST088,Sahil Gupta,19,Female,New Delhi,Delhi,PRD028,Smartphone,Electronics,84189.87,1,10,75770.88,7576.36,Debit Card,25-12-2025,,Delivered
ORD0211,CUST188,Riya Singh,52,Male,Chennai,Tamil Nadu,PRD056,Cookware,Home & Kitchen,7442.39,4,20,23815.65,3655.68,Debit Card,03-07-2025,,Delivered
ORD0212,CUST025,Vivaan Singh,41,Male,New Delhi,Delhi,PRD073,Jeans,Clothing,2921.31,4,10,10516.71,702.65,Credit Card,31-08-2025,09-07-2025,Delivered
ORD0213,CUST178,Sneha Mehta,21,Male,Ahmedabad,Gujarat,PRD055,Jacket,Clothing,861.44,2,20,1378.3,397.14,UPI,31-05-2024,06-06-2024,Returned
ORD0214,CUST180,Kunal Nair,38,Female,New Delhi,Delhi,PRD005,Jacket,Clothing,5846.22,5,15,24846.435,1216.86,Wallet,12-01-2025,,Delivered
ORD0215,CUST203,Rohan Das,62,Male,Bangalore,Karnataka,PRD037,Exam Guide,Books,2261.21,1,30,1582.85,-70.32,Debit Card,31-03-2024,04-07-2024,Delivered
ORD0216,CUST192,Ananya Mehta,48,Female,Chennai,Tamil Nadu,PRD056,Hair Oil,Beauty,1270.7,2,20,2033.12,491.42,Credit Card,07-08-2025,,Pending
ORD0217,CUST166,Aditya Reddy,64,Male,Kolkata,West Bengal,PRD013,Python Book,Books,474.03,2,25,711.05,194.04,UPI,10-08-2025,,Returned
ORD0218,CUST058,Sahil Mehta,42,Female,New Delhi,Delhi,PRD047,Perfume,Home & Kitchen,1523.64,3,0,4570.91,969.29,Net Banking,31-12-2024,01-02-2025,Delivered
ORD0219,CUST163,Arjun Singh,49,Female,Hyderabad,Telangana,PRD044,Chair,Home & Kitchen,6142.78,3,0,18428.33,4019.85,Net Banking,,,Cancelled
ORD0220,CUST144,Arjun Das,45,Female,New Delhi,Delhi,PRD066,Chair,Home & Kitchen,13768.13,4,15,46811.63,-3158.07,Debit Card,05-03-2024,03-08-2024,Returned
ORD0221,CUST114,Rohan Gupta,46,Male,Ahmedabad,Gujarat,PRD043,Mixer,Home & Kitchen,22969.02,3,0,68907.06,3815.74,Wallet,01-05-2025,05-03-2025,Cancelled
ORD0222,CUST112,Aditya Das,28,Female,Kolkata,West Bengal,PRD004,Shampoo,Beauty,2827.86,1,10,2545.08,423.52,COD,08-05-2025,05-10-2025,Delivered
ORD0223,CUST076,Riya Sharma,35,Male,Unknown,Delhi,PRD073,Vacuum Cleaner,Home & Kitchen,10425.16,3,20,25020.38,8731.56,COD,19-02-2025,,Delivered
ORD0224,CUST119,Ananya Nair,31,Male,Pune,Maharashtra,PRD048,Moisturizer,Beauty,4026.61,2,0,8053.23,717.02,Credit Card,12-09-2024,,Delivered
ORD0225,CUST016,Sahil Singh,35,Female,Bangalore,Karnataka,PRD059,Table Lamp,Home & Kitchen,6324.85,2,30,8854.79,105.29,Unknown,19-08-2025,,Returned
ORD0226,CUST007,Kunal Mehta,63,Male,New Delhi,Delhi,PRD012,Novel,Books,164.71,3,20,395.29,14.52,Net Banking,06-03-2025,03-09-2025,Returned
ORD0227,CUST014,Diya Mehta,62,Female,Unknown,Karnataka,PRD037,Tablet,Electronics,75019.04,4,10,270068.53,10881.27,Net Banking,09-04-2025,04-11-2025,Delivered
ORD0228,CUST146,Rohan Kumar,53,Female,Kolkata,West Bengal,PRD019,Exam Guide,Books,500.74,4,10,1802.65,-46.88,COD,,04-09-2025,Cancelled
ORD0229,CUST050,Pooja Gupta,37,Female,Bangalore,Karnataka,PRD075,Moisturizer,Beauty,4400.57,1,0,4400.57,680.33,COD,17-06-2025,,Returned
ORD0230,CUST083,Vivaan Patel,27,Male,Mumbai,Maharashtra,PRD060,Notebook,Books,2446.61,3,15,6238.85,1824.39,UPI,26-10-2024,,Returned
ORD0231,CUST047,Diya Mehta,19,Female,Kolkata,West Bengal,PRD004,Perfume,Beauty,392.67,1,15,333.77,1.29,COD,28-03-2024,04-03-2024,Delivered
ORD0232,CUST166,Diya Das,57,Male,Mumbai,Maharashtra,PRD042,Chair,Home & Kitchen,22316.71,2,15,37938.41,3964.44,Net Banking,19-06-2024,,Returned
ORD0233,CUST096,Vivaan Patel,56,Female,Ahmedabad,Gujarat,PRD065,Face Wash,Beauty,2174.6,1,10,1957.14,-145.06,Debit Card,,,Delivered
ORD0234,CUST146,Riya Verma,29,Male,Hyderabad,Telangana,PRD070,Chair,Home & Kitchen,15086.01,5,0,75430.05,-3119.26,COD,01-11-2025,11-07-2025,Cancelled
ORD0235,CUST149,Aanya Singh,31,Male,Hyderabad,Telangana,PRD078,Moisturizer,Beauty,205.34,3,0,616.01,195.55,Wallet,15-03-2025,,Delivered
ORD0236,CUST087,Aanya Sharma,48,Male,Ahmedabad,Gujarat,PRD054,Tablet,Electronics,36103.94,2,10,64987.08,19790.78,Wallet,21-08-2025,,Delivered
ORD0237,CUST129,Sneha Mehta,49,Male,Ahmedabad,Gujarat,PRD054,Perfume,Beauty,3114.25,4,5,11834.15,1037.34,Unknown,24-12-2025,,Cancelled
ORD0238,CUST188,Aditya Gupta,44,Male,Chennai,Tamil Nadu,PRD020,Jacket,Clothing,2625.12,5,20,10500.47,900.825,UPI,15-06-2025,,Pending
ORD0239,CUST200,Diya Das,65,Male,Hyderabad,Telangana,PRD023,Table Lamp,Home & Kitchen,19350.22,5,25,72563.33,318.24,Debit Card,11-04-2024,,Cancelled
ORD0240,CUST019,Kabir Patel,55,Female,Hyderabad,Telangana,PRD065,Smartwatch,Electronics,16649.64,3,30,34964.25,5069.17,Debit Card,15-03-2025,,Delivered
ORD0241,CUST054,Arjun Sharma,24,Male,Hyderabad,Telangana,PRD011,Vacuum Cleaner,Home & Kitchen,9414.5,1,30,6590.15,1833.89,COD,19-11-2024,,Returned
ORD0242,CUST208,Riya Patel,41,Female,New Delhi,Delhi,PRD051,Shampoo,Beauty,997.05,3,20,2392.93,835.21,Wallet,23-06-2025,,Delivered
ORD0243,CUST050,Kabir Patel,50,Male,Bangalore,Karnataka,PRD053,Moisturizer,Beauty,926.88,2,5,1761.06,256.87,COD,20-05-2025,,Delivered
ORD0244,CUST043,Riya Nair,35,Male,Hyderabad,Telangana,PRD029,Smartwatch,Electronics,25623.16,3,10,69182.52,10231.21,UPI,02-03-2025,03-07-2025,Pending
ORD0245,CUST036,Pooja Das,24,Female,Bangalore,Karnataka,PRD058,Cookware,Home & Kitchen,14954.96,3,20,35891.91,900.825,Credit Card,24-02-2025,,Pending
ORD0246,CUST155,Ishaan Nair,38,Male,Mumbai,Maharashtra,PRD029,Moisturizer,Beauty,4496.31,2,25,6744.47,2217.1,UPI,12-12-2025,,Delivered
ORD0247,CUST122,Priya Patel,35,Female,Chennai,Tamil Nadu,PRD022,Shampoo,Beauty,3810.22,2,10,6858.39,-406.04,Credit Card,22-11-2025,,Delivered
ORD0248,CUST160,Rohan Mehta,22,Female,Kolkata,West Bengal,PRD059,T-Shirt,Clothing,6726.65,1,15,5717.65,-2.97,Credit Card,17-05-2025,,Delivered
ORD0249,CUST008,Kunal Patel,38,Male,Kolkata,West Bengal,PRD008,Hoodie,Clothing,1814.91,5,30,6352.19,1905.23,Net Banking,02-05-2024,05-04-2024,Delivered
ORD0250,CUST208,Riya Reddy,42,Female,Ahmedabad,Gujarat,PRD060,Smartwatch,Electronics,11992.98,5,10,53968.4,3349.73,Credit Card,29-11-2024,12-09-2024,Returned
ORD0251,CUST179,Kunal Nair,57,Male,Unknown,Gujarat,PRD068,Smartwatch,Electronics,67760.47,3,0,203281.41,42340.83,Wallet,19-06-2024,,Delivered
ORD0252,CUST114,Kunal Verma,64,Male,Mumbai,Maharashtra,PRD075,Chair,Home & Kitchen,6457.25,2,20,10331.6,1603.25,Debit Card,01-06-2025,06-06-2025,Delivered
ORD0253,CUST092,Aarav Singh,45,Female,Kolkata,West Bengal,PRD049,Shampoo,Beauty,1068.28,3,10,2884.36,675.73,Net Banking,14-01-2024,,Delivered
ORD0254,CUST183,Aanya Gupta,42,Male,Bangalore,Karnataka,PRD006,Jacket,Clothing,3877.48,4,30,10856.93,-816.83,Debit Card,16-06-2024,,Pending
ORD0255,CUST135,Pooja Patel,41,Male,Bangalore,Karnataka,PRD009,Vacuum Cleaner,Home & Kitchen,5531.18,3,0,12445.16,366.54,Net Banking,05-05-2025,05-08-2025,Cancelled
ORD0256,CUST041,Kabir Nair,55,Male,New Delhi,Delhi,PRD075,Shampoo,Beauty,3076.64,1,5,2922.8,167.15,Wallet,22-10-2024,,Returned
ORD0257,CUST126,Priya Verma,42,Male,Ahmedabad,Gujarat,PRD019,Vacuum Cleaner,Home & Kitchen,9488.02,1,5,9013.62,-633.63,Debit Card,20-12-2024,,Delivered
ORD0258,CUST096,Ananya Mehta,48,Male,Ahmedabad,Gujarat,PRD030,Mixer,Home & Kitchen,19913.79,5,15,84633.62,8750.68,UPI,02-10-2025,10-05-2025,Delivered
ORD0259,CUST005,Kunal Verma,64,Female,Mumbai,Maharashtra,PRD013,Exam Guide,Books,2026.84,3,15,5168.44,1157.82,COD,15-01-2025,,Delivered
ORD0261,CUST122,Ishaan Das,23,Male,Mumbai,Maharashtra,PRD075,Notebook,Books,506.93,3,5,481.59,161.35,Wallet,30-05-2024,06-02-2024,Delivered
ORD0262,CUST014,Sahil Singh,55,Female,Ahmedabad,Gujarat,PRD030,Perfume,Home & Kitchen,1977.11,1,15,1779.4,443.13,Debit Card,26-12-2025,,Delivered
ORD0264,CUST157,Aanya Reddy,21,Female,Chennai,Tamil Nadu,PRD003,Perfume,Beauty,1589.32,3,15,3575.96,1230.93,Wallet,24-08-2025,,Cancelled
ORD0265,CUST209,Aditya Gupta,65,Female,Mumbai,Gujarat,PRD047,Mixer,Home & Kitchen,21025.55,4,15,71486.85,900.825,Wallet,,,Delivered
ORD0266,CUST008,Kunal Singh,25,Female,Mumbai,Telangana,PRD061,Hair Oil,Beauty,1765.32,3,20,4236.76,811.3,Wallet,18-02-2025,,Delivered
ORD0267,CUST091,Vivaan Sharma,54,Female,New Delhi,Delhi,PRD056,Face Wash,Beauty,4423.59,5,10,19906.16,-1052.12,Wallet,29-06-2025,07-02-2025,Cancelled
ORD0268,CUST094,Kabir Sharma,56,Female,Hyderabad,Telangana,PRD069,Hair Oil,Beauty,1431.91,2,30,2004.67,409.24,COD,22-01-2024,,Delivered
ORD0269,CUST018,Ishaan Sharma,50,Female,New Delhi,Delhi,PRD004,Face Wash,Beauty,4146.69,5,0,20733.47,-1055.95,COD,09-12-2025,,Cancelled
ORD0270,CUST013,Pooja Kumar,30,Female,Mumbai,Maharashtra,PRD043,Table Lamp,Home & Kitchen,1564.84,2,5,2973.2,-188.05,Net Banking,28-02-2024,,Delivered
ORD0271,CUST149,Riya Nair,64,Male,New Delhi,Delhi,PRD051,Jacket,Clothing,6914.82,1,25,5186.12,-197.76,Debit Card,,,Returned
ORD0272,CUST022,Priya Patel,46,Female,Ahmedabad,Gujarat,PRD042,Novel,Books,1156.16,4,10,4162.19,341.52,Credit Card,05-03-2024,,Delivered
ORD0273,CUST125,Aarav Patel,38,Female,Mumbai,West Bengal,PRD037,Jeans,Clothing,5988.05,1,0,5988.05,1862.61,UPI,29-09-2024,10-02-2024,Delivered
ORD0274,CUST135,Sneha Gupta,24,Female,New Delhi,Delhi,PRD034,Vacuum Cleaner,Home & Kitchen,13136.27,3,0,39408.8,10454.44,Wallet,11-06-2025,,Cancelled
ORD0275,CUST134,Rahul Sharma,40,Female,Hyderabad,Telangana,PRD077,Chair,Home & Kitchen,16609.83,5,10,74744.22,19511.62,COD,,01-12-2024,Delivered
ORD0276,CUST087,Vivaan Sharma,58,Female,Mumbai,Maharashtra,PRD071,Smartwatch,Electronics,17497.49,5,10,78738.72,14952.29,Debit Card,12-09-2025,,Delivered
ORD0277,CUST097,Diya Singh,64,Male,Ahmedabad,Gujarat,PRD064,Jacket,Clothing,4631.69,4,15,15747.76,377.8,COD,08-09-2025,09-11-2025,Delivered
ORD0278,CUST191,Aarav Das,42,Female,Ahmedabad,Gujarat,PRD043,Cookware,Home & Kitchen,9890.86,1,15,7912.68,900.825,Net Banking,21-12-2025,,Returned
ORD0279,CUST168,Priya Gupta,38,Male,New Delhi,Delhi,PRD029,Face Wash,Home & Kitchen,1845.63,1,5,1753.35,587.91,Credit Card,18-10-2025,,Cancelled
ORD0280,CUST107,Sneha Nair,30,Male,Unknown,Delhi,PRD015,Jeans,Clothing,1808.21,3,20,4339.72,767.67,COD,10-05-2025,,Cancelled
ORD0281,CUST076,Sahil Reddy,20,Male,Mumbai,West Bengal,PRD055,Chair,Home & Kitchen,11509.91,2,15,19566.85,952.31,Credit Card,21-06-2025,,Delivered
ORD0282,CUST200,Ishaan Kumar,33,Female,Ahmedabad,Gujarat,PRD071,Exam Guide,Books,4051.8,2,0,2156.75,186.8,UPI,,,Returned
ORD0283,CUST049,Sneha Das,61,Female,Bangalore,Karnataka,PRD078,Jeans,Clothing,3636.91,3,15,9274.12,2470.71,Wallet,29-11-2024,12-02-2024,Delivered
ORD0284,CUST012,Aanya Verma,53,Male,Hyderabad,Telangana,PRD034,Hoodie,Clothing,2668.8,4,20,8540.15,1521.07,COD,31-07-2025,08-01-2025,Cancelled
ORD0285,CUST107,Rohan Mehta,22,Male,Chennai,Tamil Nadu,PRD064,Moisturizer,Beauty,2866.39,3,10,7739.24,2274.95,Debit Card,04-10-2024,,Delivered
ORD0286,CUST014,Riya Das,29,Female,Pune,Maharashtra,PRD034,Hair Oil,Beauty,2886.77,2,20,4618.84,495.23,UPI,09-01-2024,,Delivered
ORD0287,CUST136,Priya Nair,29,Female,Mumbai,Maharashtra,PRD008,Laptop,Electronics,66008.95,4,20,211228.64,36846.37,Credit Card,30-05-2025,06-01-2025,Delivered
ORD0288,CUST050,Ishaan Patel,41,Male,Hyderabad,Telangana,PRD009,Moisturizer,Beauty,4308.81,2,15,7324.977000000001,900.825,UPI,05-06-2025,06-11-2025,Delivered
ORD0289,CUST070,Ishaan Reddy,50,Male,Chennai,Tamil Nadu,PRD056,Moisturizer,Beauty,2528.09,2,15,4044.94,263.02,COD,26-03-2024,,Delivered
ORD0290,CUST031,Ishaan Reddy,50,Female,Hyderabad,Telangana,PRD018,Data Science Book,Books,1245.7,1,0,1245.7,347.16,UPI,09-10-2024,10-12-2024,Cancelled
ORD0291,CUST194,Arjun Sharma,64,Male,Mumbai,Maharashtra,PRD068,Novel,Books,400.57,2,10,721.02,250.27,Credit Card,10-03-2025,,Delivered
ORD0292,CUST083,Aditya Das,57,Female,Mumbai,Maharashtra,PRD076,Perfume,Beauty,1025.18,3,5,4869.61,-255.81,Credit Card,05-10-2024,10-08-2024,Returned
ORD0293,CUST141,Rohan Das,30,Male,Hyderabad,Telangana,PRD050,Data Science Book,Books,2149.74,4,25,6449.21,-70.58,Credit Card,11-08-2025,,Pending
ORD0294,CUST219,Ishaan Reddy,30,Male,Kolkata,West Bengal,PRD016,Novel,Books,1785.12,5,10,8033.03,229.65,Wallet,11-09-2024,,Cancelled
ORD0295,CUST197,Vivaan Verma,30,Male,Kolkata,West Bengal,PRD058,Notebook,Books,1337.61,4,10,4815.39,1332.48,Wallet,12-02-2025,,Delivered
ORD0296,CUST010,Sneha Kumar,21,Female,Mumbai,Maharashtra,PRD080,Notebook,Books,226.26,5,10,1018.17,24.61,COD,28-06-2025,,Delivered
ORD0297,CUST169,Rahul Verma,32,Male,Kolkata,West Bengal,PRD080,Data Science Book,Books,1425.05,2,20,2280.08,203.64,Unknown,23-02-2025,,Delivered
ORD0298,CUST150,Arjun Sharma,26,Female,Pune,Maharashtra,PRD002,Jeans,Clothing,3099.89,2,15,5269.81,1084.73,Unknown,27-05-2025,,Pending
ORD0299,CUST113,Pooja Nair,29,Female,Unknown,Tamil Nadu,PRD056,Table Lamp,Home & Kitchen,13728.58,4,15,46677.16,11458.26,COD,01-09-2025,09-07-2025,Pending
ORD0300,CUST100,Rahul Mehta,61,Male,Hyderabad,Telangana,PRD034,Hoodie,Clothing,3832.0,5,5,18202.0,-445.94,Credit Card,24-03-2024,,Cancelled
ORD0301,CUST085,Sahil Nair,34,Female,Bangalore,West Bengal,PRD057,Jeans,Clothing,3492.31,1,20,2793.85,900.825,Wallet,23-10-2024,,Pending
ORD0302,CUST006,Aarav Mehta,44,Female,Unknown,Telangana,PRD080,Perfume,Beauty,4001.57,4,15,13605.33,1188.56,Wallet,28-07-2025,,Pending
ORD0303,CUST040,Aditya Nair,62,Female,Hyderabad,Telangana,PRD055,Python Book,Books,2085.57,5,0,10427.84,1759.94,COD,04-06-2024,06-07-2024,Delivered
ORD0304,CUST118,Diya Das,37,Female,Hyderabad,Telangana,PRD027,Shampoo,Beauty,229.68,2,30,321.56,68.26,Credit Card,02-07-2024,07-12-2024,Pending
ORD0305,CUST001,Rakesh S.,46,Male,Chennai,Tamil Nadu,PRD051,Novel,Books,2224.15,4,30,6227.61,1786.87,Wallet,12-06-2025,,Delivered
ORD0306,CUST188,Aditya Kumar,44,Male,Mumbai,Maharashtra,PRD076,T-Shirt,Clothing,5518.99,4,5,20972.16,-1385.69,COD,,,Delivered
ORD0307,CUST177,Pooja Reddy,48,Female,Pune,Maharashtra,PRD071,Tablet,Electronics,19770.67,3,20,47449.61,900.825,COD,02-10-2025,10-05-2025,Delivered
ORD0308,CUST194,Priya Kumar,48,Female,Hyderabad,Telangana,PRD020,Mixer,Home & Kitchen,6717.45,4,10,24182.82,7309.87,Net Banking,13-12-2025,,Returned
ORD0309,CUST108,Sahil Patel,24,Female,Kolkata,West Bengal,PRD034,Python Book,Books,165.97,2,20,265.56,38.42,Wallet,01-01-2024,01-06-2024,Delivered
ORD0310,CUST093,Neha Sharma,24,Male,Chennai,Tamil Nadu,PRD066,Shampoo,Electronics,1244.42,2,0,2488.84,-125.34,COD,27-06-2024,,Delivered
ORD0311,CUST101,Aanya Kumar,52,Male,Kolkata,West Bengal,PRD040,Smartwatch,Electronics,67237.73,3,10,181541.88,20167.51,Net Banking,07-10-2025,10-12-2025,Delivered
ORD0312,CUST022,Kunal Mehta,20,Male,Chennai,Tamil Nadu,PRD058,Perfume,Beauty,2164.08,4,5,8223.49,2405.21,COD,18-09-2024,,Cancelled
ORD0315,CUST170,Neha Verma,40,Male,Pune,Maharashtra,PRD054,Face Wash,Beauty,4357.68,3,10,11765.74,1818.21,Wallet,,,Delivered
ORD0316,CUST001,Rakesh Sharma,64,Male,Mumbai,Maharashtra,PRD038,Data Science Book,Books,453.35,5,0,2266.76,-71.79,Net Banking,15-12-2024,,Pending
